Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area
LP0006445,Male,No,3+,Not Graduate,No,2931,2503,444.0,360.0,0.0,Rural
LP0006446,Female,No,2,Graduate,No,7890,3002,187.0,360.0,1.0,Urban
LP0006447,Female,Yes,1,Graduate,Yes,16888,1162,111.0,360.0,0.0,Semiurban
LP0006448,Female,Yes,0,Graduate,No,11025,5634,515.0,360.0,1.0,Urban
LP0006449,Female,Yes,0,Graduate,No,9044,1923,493.0,360.0,1.0,Semiurban
LP0006450,Male,No,0,Not Graduate,No,5873,1788,363.0,,1.0,Urban
LP0006451,Female,Yes,1,Graduate,No,2816,7187,315.0,360.0,,Semiurban
LP0006452,Male,Yes,2,Graduate,No,5902,5892,446.0,360.0,1.0,Urban
LP0006453,Male,No,0,Graduate,No,14884,5516,61.0,360.0,1.0,Rural
LP0006454,Female,Yes,2,Not Graduate,No,10064,8636,483.0,360.0,1.0,Rural
LP0006455,Male,No,2,Graduate,No,1933,4140,545.0,360.0,,Semiurban
LP0006456,nan,Yes,1,Graduate,No,11435,3892,250.0,360.0,1.0,Rural
LP0006457,Male,Yes,0,Graduate,No,7453,5399,97.0,360.0,1.0,Semiurban
LP0006458,Male,Yes,0,Graduate,nan,17623,6365,105.0,360.0,1.0,Urban
LP0006459,Male,Yes,0,Not Graduate,No,19277,5640,399.0,360.0,1.0,Urban
LP0006460,Male,Yes,0,Graduate,No,24888,6455,235.0,360.0,1.0,Rural
LP0006461,Male,Yes,0,Graduate,No,21974,4428,157.0,360.0,1.0,Urban
LP0006462,Female,Yes,0,Graduate,No,16358,1356,450.0,360.0,1.0,Rural
LP0006463,Male,No,0,Graduate,Yes,20625,4063,424.0,360.0,1.0,Semiurban
LP0006464,Male,Yes,0,Not Graduate,No,16530,4294,352.0,360.0,0.0,Urban
LP0006465,Male,Yes,0,Graduate,No,15896,8702,488.0,,1.0,Urban
LP0006466,Male,Yes,0,Graduate,No,8126,9257,447.0,360.0,,Rural
LP0006467,Male,Yes,0,Graduate,No,21135,2560,430.0,360.0,1.0,Rural
LP0006468,Male,nan,0,Graduate,Yes,23638,5183,82.0,360.0,1.0,Rural
LP0006469,Male,Yes,2,Graduate,No,17905,7387,123.0,360.0,1.0,Rural
LP0006470,Male,Yes,2,Graduate,No,2014,2631,398.0,360.0,1.0,Urban
LP0006471,Male,No,0,Not Graduate,No,12490,3598,468.0,360.0,1.0,Urban
LP0006472,Male,Yes,0,Graduate,Yes,12761,3475,181.0,360.0,1.0,Rural
LP0006473,Male,Yes,2,Graduate,No,12572,8697,157.0,360.0,1.0,Rural
LP0006474,Male,No,1,Not Graduate,No,6278,3884,99.0,360.0,,Rural
LP0006475,Female,No,0,Graduate,No,16693,3663,327.0,,,Semiurban
LP0006476,Male,Yes,2,Graduate,Yes,2493,6573,64.0,120.0,1.0,Rural
LP0006477,Male,Yes,0,Graduate,No,15826,8766,458.0,360.0,1.0,Urban
LP0006478,Male,No,1,Not Graduate,No,11064,3979,526.0,360.0,1.0,Semiurban
LP0006479,Male,Yes,nan,Not Graduate,No,3088,7859,70.0,360.0,1.0,Rural
LP0006480,Male,No,0,Graduate,Yes,22516,4311,390.0,180.0,1.0,Semiurban
LP0006481,Male,No,3+,Graduate,nan,16141,7556,377.0,360.0,1.0,Urban
LP0006482,Female,No,0,Graduate,Yes,15821,5678,369.0,360.0,1.0,Rural
LP0006483,Male,Yes,1,Graduate,No,22282,7333,151.0,360.0,1.0,Rural
LP0006484,Male,Yes,0,Graduate,No,20565,3882,300.0,360.0,0.0,Urban
LP0006485,Male,Yes,2,Graduate,No,17557,1733,398.0,360.0,1.0,Urban
LP0006486,Male,Yes,0,Not Graduate,No,19263,6279,49.0,360.0,1.0,Rural
LP0006487,Female,No,1,Graduate,No,22557,4785,147.0,360.0,1.0,Semiurban
LP0006488,Male,Yes,2,Graduate,No,17578,8781,347.0,360.0,1.0,Semiurban
LP0006489,nan,Yes,0,Graduate,nan,6888,3976,477.0,360.0,1.0,Rural
LP0006490,Male,No,0,Graduate,No,20449,5260,,360.0,1.0,Urban
LP0006491,Male,Yes,0,Graduate,No,20184,6168,291.0,360.0,1.0,Urban
LP0006492,Male,Yes,1,Graduate,No,10800,4126,490.0,240.0,,Urban
LP0006493,Male,Yes,3+,Graduate,No,13317,682,440.0,360.0,1.0,Rural
LP0006494,Male,Yes,0,Graduate,No,3710,5476,136.0,360.0,0.0,Rural
LP0006495,Male,No,1,Graduate,No,23240,5126,242.0,360.0,0.0,Semiurban
LP0006496,Male,No,0,Not Graduate,No,10797,7668,138.0,360.0,0.0,Urban
LP0006497,Male,Yes,0,Graduate,No,14377,1225,263.0,360.0,0.0,Rural
LP0006498,Male,Yes,0,Graduate,No,24838,4741,433.0,360.0,1.0,Urban
LP0006499,Male,No,1,Graduate,No,1647,1240,242.0,180.0,1.0,Semiurban
LP0006500,Female,No,nan,Not Graduate,No,5008,8645,96.0,360.0,1.0,Semiurban
LP0006501,Male,Yes,2,Graduate,No,21576,6444,542.0,360.0,1.0,Semiurban
LP0006502,Male,No,0,Graduate,No,7179,9360,145.0,360.0,1.0,Rural
LP0006503,Male,Yes,1,Graduate,No,4726,8021,293.0,360.0,1.0,Rural
LP0006504,Male,Yes,0,Graduate,No,7603,703,443.0,360.0,,Semiurban
LP0006505,Male,No,0,Graduate,No,17447,7622,57.0,360.0,1.0,Semiurban
LP0006506,Male,Yes,0,Graduate,No,11868,8823,405.0,360.0,1.0,Urban
LP0006507,Male,Yes,0,Graduate,No,2793,7014,140.0,360.0,1.0,Urban
LP0006508,Male,Yes,1,Graduate,No,9681,5523,93.0,120.0,1.0,Semiurban
LP0006509,Male,Yes,0,Not Graduate,No,18299,3334,55.0,360.0,0.0,Rural
LP0006510,Male,Yes,3+,Graduate,No,8478,8574,484.0,360.0,1.0,Urban
LP0006511,Female,Yes,0,Graduate,No,4581,5281,445.0,360.0,1.0,Rural
LP0006512,Male,Yes,0,Graduate,No,4389,8708,516.0,360.0,1.0,Urban
LP0006513,Male,Yes,0,Graduate,No,11292,2437,340.0,180.0,0.0,Rural
LP0006514,Male,No,0,Graduate,No,13965,6623,313.0,360.0,1.0,Rural
LP0006515,Female,Yes,nan,Graduate,No,8187,6432,56.0,360.0,1.0,Rural
LP0006516,Male,No,0,Graduate,No,22556,2730,113.0,360.0,1.0,Semiurban
LP0006517,Male,Yes,3+,Not Graduate,No,4597,954,30.0,360.0,1.0,Semiurban
LP0006518,Female,No,0,Not Graduate,No,4768,5920,405.0,360.0,1.0,Semiurban
LP0006519,Male,No,0,Not Graduate,No,6337,3260,107.0,360.0,0.0,Rural
LP0006520,Male,Yes,0,Graduate,No,13241,1169,164.0,360.0,1.0,Rural
LP0006521,Male,Yes,3+,Graduate,Yes,19660,2982,344.0,360.0,,Rural
LP0006522,Female,No,0,Graduate,No,8039,1182,212.0,360.0,1.0,Urban
LP0006523,Female,Yes,3+,Graduate,Yes,9331,8272,121.0,360.0,,Semiurban
LP0006524,Male,Yes,0,Not Graduate,No,24210,1158,487.0,360.0,1.0,Rural
LP0006525,Male,Yes,0,Graduate,No,17460,5460,,360.0,1.0,Rural
LP0006526,Male,Yes,1,Graduate,No,9639,1094,35.0,360.0,1.0,Semiurban
LP0006527,Male,No,0,Graduate,No,11766,2389,90.0,360.0,1.0,Semiurban
LP0006528,Male,No,0,Not Graduate,Yes,2007,6421,261.0,360.0,,Rural
LP0006529,Male,Yes,2,Not Graduate,No,18586,3158,224.0,360.0,1.0,Rural
LP0006530,Female,Yes,0,Graduate,No,7771,8283,452.0,360.0,1.0,Urban
LP0006531,Male,Yes,0,Graduate,Yes,13179,190,389.0,360.0,0.0,Rural
LP0006532,Male,Yes,0,Graduate,No,8062,1255,267.0,360.0,1.0,Urban
LP0006533,Male,No,0,Graduate,No,15467,3629,95.0,180.0,1.0,Rural
LP0006534,Male,No,0,Graduate,No,4991,4664,475.0,360.0,1.0,Semiurban
LP0006535,Male,Yes,0,Graduate,No,2323,6877,457.0,360.0,1.0,Urban
LP0006536,Male,Yes,2,Not Graduate,nan,11385,3785,67.0,360.0,1.0,Rural
LP0006537,Male,Yes,0,Not Graduate,No,8187,1004,531.0,360.0,,Urban
LP0006538,Male,No,2,Graduate,Yes,4650,463,375.0,360.0,1.0,Semiurban
LP0006539,Male,Yes,0,Graduate,nan,4627,6612,344.0,360.0,1.0,Urban
LP0006540,Female,Yes,0,Graduate,No,4408,9740,532.0,240.0,0.0,Urban
LP0006541,Male,No,0,Graduate,No,14865,9710,520.0,360.0,1.0,Semiurban
LP0006542,Male,No,2,Graduate,No,9140,7972,69.0,480.0,0.0,Rural
LP0006543,Male,No,2,Graduate,No,15343,1629,181.0,360.0,1.0,Rural
LP0006544,Male,Yes,0,Not Graduate,No,22181,9357,326.0,360.0,1.0,Urban
LP0006545,Male,Yes,0,Not Graduate,No,5818,5882,101.0,360.0,1.0,Rural
LP0006546,Male,Yes,1,Not Graduate,Yes,10844,5592,233.0,360.0,1.0,Semiurban
LP0006547,nan,No,3+,Graduate,No,24357,7782,417.0,360.0,1.0,Semiurban
LP0006548,Male,No,2,Not Graduate,No,15469,8538,198.0,360.0,0.0,Urban
LP0006549,Male,No,0,Graduate,No,8524,5389,91.0,360.0,1.0,Semiurban
LP0006550,Male,Yes,1,Graduate,No,7359,449,158.0,360.0,0.0,Rural
LP0006551,Male,No,2,Graduate,nan,17686,8897,232.0,360.0,,Urban
LP0006552,Male,Yes,0,Not Graduate,No,24017,3041,393.0,120.0,1.0,Urban
LP0006553,Male,Yes,0,Graduate,No,7771,3327,264.0,360.0,1.0,Urban
LP0006554,Female,Yes,0,Graduate,No,7641,7768,52.0,360.0,0.0,Urban
LP0006555,Female,No,0,Graduate,No,14257,9722,267.0,360.0,1.0,Urban
LP0006556,Male,Yes,3+,Graduate,No,11900,5924,87.0,360.0,1.0,Rural
LP0006557,Male,No,3+,Graduate,Yes,14302,6873,368.0,360.0,1.0,Semiurban
LP0006558,Male,No,0,Graduate,No,13152,3251,546.0,360.0,1.0,Rural
LP0006559,Female,Yes,0,Not Graduate,No,2381,7150,490.0,360.0,,Rural
LP0006560,Male,No,2,Not Graduate,No,23990,2901,32.0,360.0,1.0,Urban
LP0006561,Male,Yes,0,Not Graduate,No,4071,3758,234.0,360.0,1.0,Rural
LP0006562,Male,Yes,0,Graduate,No,13052,7225,479.0,360.0,1.0,Urban
LP0006563,Male,Yes,0,Graduate,No,13252,4742,220.0,,1.0,Urban
LP0006564,Male,No,0,Graduate,Yes,18934,9356,233.0,360.0,1.0,Semiurban
LP0006565,Female,Yes,0,Not Graduate,No,1868,6191,161.0,360.0,1.0,Rural
LP0006566,Female,No,1,Graduate,No,3416,4524,416.0,180.0,1.0,Rural
LP0006567,Male,No,0,Graduate,No,15958,3767,301.0,360.0,1.0,Urban
LP0006568,Male,Yes,3+,Graduate,No,14502,3547,405.0,360.0,1.0,Urban
LP0006569,nan,Yes,3+,Graduate,No,22655,6359,514.0,360.0,0.0,Urban
LP0006570,Male,No,2,Graduate,Yes,13124,5244,347.0,360.0,1.0,Urban
LP0006571,Male,Yes,0,Graduate,No,23189,4606,228.0,360.0,1.0,Semiurban
LP0006572,Male,No,0,Graduate,No,12059,8032,461.0,360.0,1.0,Rural
LP0006573,Female,No,2,Graduate,No,12373,7076,525.0,360.0,1.0,Rural
LP0006574,Male,Yes,3+,Graduate,Yes,5262,5256,88.0,180.0,1.0,Urban
LP0006575,Male,No,0,Graduate,No,6919,4977,525.0,360.0,1.0,Urban
LP0006576,nan,Yes,0,Graduate,No,16365,7283,339.0,360.0,1.0,Semiurban
LP0006577,Male,No,0,Not Graduate,No,12781,5249,202.0,360.0,1.0,Semiurban
LP0006578,Female,Yes,0,Graduate,No,19094,6585,54.0,360.0,1.0,Semiurban
LP0006579,Male,No,0,Graduate,No,3226,8469,535.0,360.0,1.0,Rural
LP0006580,Male,Yes,3+,Graduate,No,4821,4605,296.0,240.0,0.0,Rural
LP0006581,Male,No,0,Graduate,No,19104,3284,298.0,360.0,1.0,Urban
LP0006582,Male,Yes,0,Not Graduate,No,23206,4580,37.0,360.0,0.0,Rural
LP0006583,Male,Yes,3+,Not Graduate,No,5536,4375,162.0,360.0,1.0,Semiurban
LP0006584,Female,Yes,0,Not Graduate,No,24804,7373,212.0,120.0,,Semiurban
LP0006585,Male,No,3+,Graduate,No,5490,6880,419.0,360.0,1.0,Rural
LP0006586,Female,Yes,0,Graduate,No,23782,912,123.0,180.0,0.0,Urban
LP0006587,Male,No,3+,Not Graduate,No,18730,7572,148.0,360.0,0.0,Urban
LP0006588,Male,No,0,Graduate,nan,1772,3404,473.0,360.0,1.0,Urban
LP0006589,Male,No,nan,Not Graduate,No,18832,5182,303.0,360.0,1.0,Urban
LP0006590,Male,Yes,0,Not Graduate,No,6709,8382,312.0,360.0,,Semiurban
LP0006591,Male,No,0,Graduate,Yes,1769,9579,117.0,360.0,1.0,Semiurban
LP0006592,Female,Yes,0,Graduate,No,22546,9586,444.0,,0.0,Semiurban
LP0006593,Male,No,0,Graduate,No,17099,5931,423.0,360.0,0.0,Semiurban
LP0006594,Male,No,0,Graduate,No,23194,3495,75.0,240.0,1.0,Semiurban
LP0006595,Male,Yes,3+,Graduate,No,10998,3146,500.0,360.0,0.0,Urban
LP0006596,Male,Yes,0,Graduate,No,10550,6849,258.0,360.0,1.0,Rural
LP0006597,Male,Yes,1,Graduate,Yes,19664,4324,129.0,360.0,1.0,Rural
LP0006598,Male,Yes,0,Graduate,No,16299,8539,118.0,360.0,1.0,Urban
LP0006599,Male,No,2,Graduate,Yes,12567,7362,58.0,360.0,1.0,Semiurban
LP0006600,Male,Yes,1,Graduate,No,6393,4558,417.0,360.0,1.0,Rural
LP0006601,Male,No,nan,Not Graduate,No,4661,1175,378.0,360.0,1.0,Urban
LP0006602,Male,Yes,0,Graduate,No,5954,9031,477.0,360.0,1.0,Urban
LP0006603,Male,No,0,Not Graduate,No,18263,7144,510.0,360.0,1.0,Rural
LP0006604,Female,No,0,Graduate,No,20098,434,96.0,360.0,1.0,Rural
LP0006605,Male,No,2,Graduate,No,16527,7778,320.0,360.0,1.0,Rural
LP0006606,Male,Yes,1,Not Graduate,No,22595,5324,235.0,360.0,1.0,Rural
LP0006607,Male,Yes,2,Graduate,No,18453,987,246.0,360.0,0.0,Urban
LP0006608,nan,Yes,0,Graduate,No,23207,6505,538.0,360.0,,Rural
LP0006609,Male,Yes,1,Graduate,Yes,9817,6019,490.0,360.0,0.0,Urban
LP0006610,Male,Yes,3+,Not Graduate,Yes,18228,5790,327.0,360.0,1.0,Rural
LP0006611,Male,No,0,Graduate,Yes,5525,3008,102.0,360.0,1.0,Rural
LP0006612,Male,Yes,0,Graduate,No,10458,285,318.0,360.0,1.0,Rural
LP0006613,Male,Yes,2,Graduate,No,13189,4039,36.0,360.0,1.0,Rural
LP0006614,Male,Yes,0,Graduate,No,4548,1575,317.0,360.0,1.0,Semiurban
LP0006615,Male,Yes,1,Graduate,No,3813,5357,337.0,360.0,1.0,Rural
LP0006616,Male,Yes,1,Graduate,No,14757,8820,256.0,360.0,1.0,Rural
LP0006617,Male,No,nan,Graduate,No,1529,7546,257.0,360.0,1.0,Rural
LP0006618,Male,Yes,3+,Graduate,No,21260,8358,374.0,360.0,1.0,Semiurban
LP0006619,Male,No,1,Graduate,Yes,5024,2691,92.0,360.0,1.0,Urban
LP0006620,Female,Yes,0,Graduate,No,19703,1434,201.0,480.0,1.0,Rural
LP0006621,Male,No,0,Graduate,No,11707,3210,175.0,360.0,1.0,Semiurban
LP0006622,Female,Yes,3+,Not Graduate,No,20630,5737,30.0,360.0,1.0,Semiurban
LP0006623,Male,No,1,Not Graduate,No,3431,7967,249.0,360.0,1.0,Semiurban
LP0006624,Female,Yes,2,Not Graduate,No,13413,5242,147.0,360.0,1.0,Rural
LP0006625,Male,Yes,0,Not Graduate,No,11138,3377,366.0,360.0,1.0,Rural
LP0006626,Male,Yes,0,Graduate,No,24374,564,137.0,360.0,1.0,Urban
LP0006627,Male,No,0,Graduate,nan,13607,9859,42.0,360.0,1.0,Urban
LP0006628,Male,No,0,Not Graduate,No,23225,9542,498.0,360.0,1.0,Semiurban
LP0006629,Male,Yes,2,Graduate,No,19095,5152,364.0,360.0,1.0,Semiurban
LP0006630,Male,Yes,2,Graduate,No,12704,8781,345.0,360.0,1.0,Urban
LP0006631,Male,Yes,0,Graduate,No,21504,2940,338.0,240.0,0.0,Semiurban
LP0006632,Male,Yes,1,Graduate,No,11226,8645,28.0,360.0,1.0,Urban
LP0006633,Male,Yes,3+,Graduate,Yes,4777,6738,460.0,360.0,1.0,Urban
LP0006634,Male,No,2,Graduate,No,13134,3592,89.0,360.0,1.0,Semiurban
LP0006635,Male,No,0,Not Graduate,No,4021,9186,328.0,360.0,1.0,Urban
LP0006636,Male,No,0,Graduate,No,3405,7485,279.0,360.0,0.0,Rural
LP0006637,Female,No,3+,Graduate,No,9059,6128,95.0,360.0,0.0,Rural
LP0006638,Male,Yes,0,Graduate,Yes,13242,9074,290.0,360.0,1.0,Semiurban
LP0006639,Male,Yes,3+,Not Graduate,No,13844,8751,74.0,360.0,1.0,Urban
LP0006640,Female,Yes,2,Graduate,No,10782,8771,140.0,360.0,0.0,Semiurban
LP0006641,Male,Yes,2,Graduate,No,9719,7983,234.0,360.0,1.0,Rural
LP0006642,Male,Yes,nan,Graduate,No,8297,9051,246.0,360.0,0.0,Urban
LP0006643,Female,No,2,Graduate,No,17510,9626,521.0,360.0,0.0,Rural
LP0006644,Male,No,0,Graduate,No,7544,2930,34.0,120.0,1.0,Urban
LP0006645,Male,Yes,0,Not Graduate,No,7875,5291,171.0,360.0,1.0,Urban
LP0006646,nan,Yes,0,Graduate,Yes,15783,2374,493.0,480.0,1.0,Urban
LP0006647,Female,No,0,Graduate,No,21062,9528,288.0,360.0,1.0,Rural
LP0006648,Male,No,0,Graduate,No,6997,4449,310.0,240.0,1.0,Rural
LP0006649,Male,Yes,0,Graduate,No,21631,9206,276.0,,1.0,Urban
LP0006650,Male,No,0,Graduate,No,9452,695,194.0,360.0,1.0,Semiurban
LP0006651,Male,No,0,Graduate,No,20826,7537,527.0,360.0,1.0,Semiurban
LP0006652,Male,Yes,3+,Graduate,No,10382,5164,536.0,240.0,1.0,Semiurban
LP0006653,Male,Yes,2,Not Graduate,No,15410,4177,424.0,360.0,1.0,Semiurban
LP0006654,Female,No,3+,Graduate,nan,24103,9441,71.0,360.0,,Urban
LP0006655,Female,No,0,Not Graduate,nan,12194,994,383.0,360.0,1.0,Urban
LP0006656,Male,Yes,0,Graduate,No,12084,7538,42.0,,1.0,Rural
LP0006657,Male,No,0,Graduate,No,6185,1346,45.0,360.0,0.0,Rural
LP0006658,Male,No,0,Graduate,No,17429,843,279.0,360.0,1.0,Semiurban
LP0006659,Male,No,1,Graduate,No,19642,675,122.0,360.0,1.0,Rural
LP0006660,Male,Yes,0,Not Graduate,No,12454,162,371.0,360.0,1.0,Rural
LP0006661,Male,No,0,Graduate,No,24486,5058,296.0,360.0,1.0,Rural
LP0006662,Male,Yes,2,Graduate,No,19270,7219,247.0,360.0,1.0,Urban
LP0006663,Female,Yes,2,Graduate,Yes,11678,4213,140.0,360.0,1.0,Rural
LP0006664,Male,No,1,Graduate,No,8222,2671,366.0,360.0,,Semiurban
LP0006665,Male,Yes,0,Graduate,No,3161,858,191.0,,1.0,Urban
LP0006666,Male,Yes,0,Graduate,Yes,6416,8603,260.0,360.0,1.0,Rural
LP0006667,Male,No,0,Graduate,No,22916,2514,195.0,360.0,,Semiurban
LP0006668,Female,Yes,3+,Graduate,No,8812,7831,215.0,360.0,1.0,Urban
LP0006669,Male,Yes,3+,Not Graduate,No,8012,570,174.0,360.0,0.0,Semiurban
LP0006670,Male,Yes,0,Not Graduate,No,17287,3819,88.0,360.0,1.0,Urban
LP0006671,Male,Yes,0,Graduate,No,8610,9185,512.0,360.0,1.0,Urban
LP0006672,Male,Yes,1,Graduate,No,14040,9359,77.0,360.0,0.0,Urban
LP0006673,nan,No,0,Graduate,No,14747,9014,78.0,360.0,1.0,Semiurban
LP0006674,Male,No,3+,Graduate,No,6746,4345,196.0,360.0,1.0,Semiurban
LP0006675,Male,No,2,Graduate,No,22876,387,165.0,360.0,1.0,Semiurban
LP0006676,Male,Yes,0,Graduate,No,17857,6425,529.0,180.0,1.0,Urban
LP0006677,Male,No,0,Not Graduate,No,7764,3366,524.0,360.0,1.0,Semiurban
LP0006678,Male,Yes,2,Graduate,No,1873,5560,510.0,360.0,1.0,Semiurban
LP0006679,Male,No,0,Graduate,No,7984,8238,251.0,360.0,1.0,Urban
LP0006680,Male,Yes,1,Graduate,No,7674,8795,386.0,360.0,1.0,Rural
LP0006681,Female,Yes,0,Graduate,Yes,9220,3760,63.0,,1.0,Rural
LP0006682,Male,Yes,0,Graduate,No,19900,7332,289.0,360.0,1.0,Semiurban
LP0006683,Male,Yes,1,Graduate,No,18087,9253,377.0,360.0,1.0,Rural
LP0006684,Female,No,0,Graduate,No,6991,9277,89.0,360.0,0.0,Urban
LP0006685,Male,No,0,Graduate,nan,14199,6857,117.0,360.0,1.0,Urban
LP0006686,Male,No,0,Graduate,No,8204,480,,360.0,0.0,Semiurban
LP0006687,Male,nan,1,Not Graduate,No,4149,9223,34.0,360.0,1.0,Rural
LP0006688,Male,Yes,2,Graduate,No,20622,1129,319.0,360.0,1.0,Rural
LP0006689,Male,Yes,0,Graduate,No,10037,2004,205.0,360.0,,Urban
LP0006690,Male,No,2,Not Graduate,No,15008,531,70.0,360.0,1.0,Urban
LP0006691,Male,Yes,0,Graduate,nan,10438,6326,417.0,480.0,1.0,Semiurban
LP0006692,Male,Yes,0,Not Graduate,No,17448,5025,499.0,360.0,1.0,Semiurban
LP0006693,Female,No,2,Graduate,No,5358,8395,470.0,360.0,1.0,Urban
LP0006694,Male,Yes,1,Graduate,No,8417,9928,261.0,180.0,1.0,Urban
LP0006695,Female,Yes,0,Not Graduate,No,3669,7210,252.0,360.0,0.0,Semiurban
LP0006696,Male,Yes,0,Graduate,No,9224,8526,432.0,360.0,1.0,Semiurban
LP0006697,Male,Yes,0,Not Graduate,No,22945,3073,85.0,360.0,1.0,Urban
LP0006698,Male,Yes,2,Not Graduate,No,5611,9427,330.0,360.0,1.0,Urban
LP0006699,Male,Yes,0,Graduate,No,24376,4238,99.0,360.0,1.0,Semiurban
LP0006700,Male,Yes,0,Graduate,No,3707,2140,70.0,360.0,1.0,Rural
LP0006701,Female,Yes,0,Graduate,No,15096,4217,48.0,360.0,0.0,Urban
LP0006702,Male,Yes,0,Graduate,No,23084,724,122.0,360.0,0.0,Rural
LP0006703,Male,No,2,Graduate,No,16715,393,179.0,360.0,1.0,Rural
LP0006704,Male,Yes,0,Graduate,No,3928,1463,384.0,360.0,1.0,Semiurban
LP0006705,Male,Yes,1,Graduate,No,15648,4980,233.0,360.0,1.0,Urban
LP0006706,Male,Yes,0,Not Graduate,No,17144,2297,371.0,360.0,1.0,Rural
LP0006707,Female,Yes,0,Not Graduate,No,6456,2873,453.0,360.0,1.0,Urban
LP0006708,nan,Yes,0,Graduate,No,13253,3301,91.0,360.0,0.0,Semiurban
LP0006709,Male,Yes,0,Graduate,No,22366,4587,371.0,480.0,1.0,Semiurban
LP0006710,Male,No,0,Graduate,Yes,2958,4560,488.0,360.0,1.0,Semiurban
LP0006711,Male,Yes,2,Not Graduate,No,18951,7541,342.0,360.0,1.0,Urban
LP0006712,Male,No,2,Graduate,No,20724,9977,205.0,360.0,1.0,Urban
LP0006713,Male,Yes,0,Not Graduate,Yes,21462,2155,139.0,360.0,1.0,Urban
LP0006714,Female,Yes,0,Not Graduate,No,18545,9277,290.0,360.0,1.0,Rural
LP0006715,Female,Yes,0,Not Graduate,No,17958,9150,232.0,360.0,,Rural
LP0006716,Female,No,0,Graduate,No,16867,2179,85.0,360.0,1.0,Semiurban
LP0006717,Male,Yes,3+,Graduate,No,19344,1101,256.0,360.0,0.0,Semiurban
LP0006718,Male,Yes,3+,Not Graduate,No,13214,4967,105.0,360.0,1.0,Rural
LP0006719,Male,Yes,1,Graduate,No,4342,5537,384.0,360.0,0.0,Urban
LP0006720,Male,No,0,Graduate,No,21606,5919,245.0,360.0,1.0,Urban
LP0006721,Male,No,2,Graduate,No,23670,995,192.0,120.0,1.0,Urban
LP0006722,Male,No,0,Graduate,No,18530,9377,362.0,480.0,1.0,Urban
LP0006723,Male,Yes,1,Not Graduate,No,24886,1831,268.0,360.0,1.0,Semiurban
LP0006724,Male,Yes,0,Graduate,No,22474,6690,253.0,360.0,1.0,Urban
LP0006725,Male,No,0,Graduate,No,7078,526,34.0,360.0,0.0,Semiurban
LP0006726,Female,Yes,0,Graduate,No,10420,1043,266.0,360.0,1.0,Urban
LP0006727,Male,Yes,0,Graduate,No,21122,7154,381.0,360.0,1.0,Rural
LP0006728,Male,No,1,Not Graduate,Yes,4878,5157,495.0,360.0,1.0,Semiurban
LP0006729,Female,Yes,2,Not Graduate,No,7920,9876,148.0,120.0,1.0,Semiurban
LP0006730,Male,No,2,Not Graduate,No,21045,1239,244.0,360.0,1.0,Rural
LP0006731,Male,Yes,nan,Not Graduate,No,15828,99,519.0,360.0,1.0,Rural
LP0006732,Male,Yes,0,Graduate,No,12982,5557,143.0,,1.0,Semiurban
LP0006733,Male,Yes,0,Graduate,No,23444,9608,548.0,360.0,1.0,Semiurban
LP0006734,Male,No,0,Graduate,No,6286,2773,405.0,360.0,1.0,Urban
LP0006735,Female,Yes,2,Graduate,No,5200,8292,404.0,360.0,1.0,Rural
LP0006736,Female,Yes,0,Graduate,No,21740,7530,312.0,360.0,0.0,Rural
LP0006737,Male,No,0,Graduate,No,23930,7447,321.0,360.0,,Urban
LP0006738,Male,Yes,0,Graduate,No,20329,3075,527.0,360.0,1.0,Rural
LP0006739,Female,Yes,nan,Graduate,No,17330,8107,499.0,360.0,1.0,Urban
LP0006740,Male,No,3+,Graduate,No,3421,7797,149.0,360.0,1.0,Urban
LP0006741,Male,No,0,Graduate,No,5557,4246,386.0,360.0,1.0,Urban
LP0006742,Female,Yes,3+,Graduate,No,17269,2089,309.0,360.0,1.0,Rural
LP0006743,Female,Yes,0,Graduate,No,20849,7543,111.0,360.0,0.0,Semiurban
LP0006744,Female,No,0,Graduate,No,3831,9153,476.0,360.0,1.0,Rural
LP0006745,Male,Yes,2,Not Graduate,No,7521,3700,310.0,360.0,1.0,Urban
LP0006746,Male,No,0,Graduate,No,13771,6162,304.0,360.0,1.0,Semiurban
LP0006747,Female,Yes,0,Not Graduate,No,7278,2963,311.0,360.0,1.0,Semiurban
LP0006748,Male,No,3+,Graduate,No,20869,5531,472.0,360.0,1.0,Semiurban
LP0006749,Female,Yes,1,Graduate,No,6074,3607,181.0,360.0,1.0,Rural
LP0006750,Male,Yes,nan,Graduate,No,12714,7174,488.0,360.0,1.0,Semiurban
LP0006751,Female,Yes,0,Not Graduate,No,16730,4219,375.0,360.0,1.0,Urban
LP0006752,Male,Yes,0,Graduate,No,17748,2560,197.0,360.0,,Semiurban
LP0006753,Male,Yes,0,Graduate,No,24845,1418,190.0,120.0,1.0,Urban
LP0006754,Male,Yes,3+,Not Graduate,Yes,15660,7858,256.0,360.0,,Urban
LP0006755,Male,No,0,Not Graduate,No,2478,7197,486.0,120.0,1.0,Semiurban
LP0006756,Male,Yes,0,Graduate,No,18427,6220,299.0,180.0,1.0,Rural
LP0006757,Male,Yes,0,Not Graduate,nan,9893,5015,31.0,360.0,1.0,Semiurban
LP0006758,Female,No,2,Graduate,No,17795,4625,528.0,360.0,1.0,Urban
